address,lat,lng,status,error
松ケ崎東池ノ内町ほか,35.054192,135.7766854,OK,
松ケ崎東池ノ内町ほか,35.054192,135.7766854,OK,
松ケ崎東池ノ内町ほか,35.054192,135.7766854,OK,
松ケ崎東池ノ内町ほか,35.054192,135.7766854,OK,
松ケ崎東池ノ内町ほか,35.054192,135.7766854,OK,
松ケ崎平田町ほか,35.0530812,135.7766854,OK,
松ケ崎平田町ほか,35.0530812,135.7766854,OK,
西京極新明町1番地,34.9954941,135.7150132,OK,
西京極新明町1番地,34.9954941,135.7150132,OK,
西京極新明町1番地,34.9954941,135.7150132,OK,
西京極新明町1番地,34.9954941,135.7150132,OK,
田中玄京町44番地の2,35.032788,135.7768706,OK,
西ノ京北小路町4番地,35.0093279,135.7341058,OK,
椥辻西浦町1番地12,34.9769293,135.8137104,OK,
川端町13番地,34.9865299,135.7662746,OK,
川端町13番地,34.9865299,135.7662746,OK,
川端町13番地,34.9865299,135.7662746,OK,
川端町13番地,34.9865299,135.7662746,OK,
吉祥院砂ノ町47番地,34.9689962,135.7323118,OK,
吉祥院砂ノ町47番地,34.9689962,135.7323118,OK,
吉祥院砂ノ町47番地,34.9689962,135.7323118,OK,
久世大築町36番地,34.9616026,135.7211765,OK,
上桂今井町131番地,34.9961007,135.6978375,OK,
醍醐辰巳町4番地の1,34.9421408,135.8135189,OK,
醍醐辰巳町4番地の1,34.9421408,135.8135189,OK,
深草大亀谷五郎太町23番地,34.9415481,135.7776674,OK,
竹田醍醐田町17番地の6,34.9503506,135.7576578,OK,
京北宮町宮野80-1,35.204152,135.7199446,OK,
聖護院円頓美町46番地の2,35.0169923,135.780837,OK,
聖護院円頓美町46番地の2,35.0169923,135.780837,OK,
聖護院円頓美町46番地の2,35.0169923,135.780837,OK,
聖護院円頓美町46番地の2,35.0169923,135.780837,OK,
聖護院円頓美町46番地の2,35.0169923,135.780837,OK,
聖護院円頓美町46番地の2,35.0169923,135.780837,OK,
聖護院円頓美町46番地の2,35.0169923,135.780837,OK,
聖護院円頓美町46番地の2,35.0169923,135.780837,OK,
聖護院円頓美町46番地の2,35.0169923,135.780837,OK,
西京極新明町32番地,34.9947899,135.7151237,OK,
桃山町大蔵地内,34.9409401,135.7787595,OK,
桃山町大蔵地内,34.9409401,135.7787595,OK,
一乗寺御祭田町1番地,35.0422029,135.7865836,OK,
一乗寺御祭田町1番地,35.0422029,135.7865836,OK,
一乗寺御祭田町1番地,35.0422029,135.7865836,OK,
岡崎最勝寺町63番地,35.0144129,135.7820191,OK,
岡崎最勝寺町63番地,35.0144129,135.7820191,OK,
岡崎最勝寺町63番地,35.0144129,135.7820191,OK,
岡崎最勝寺町63番地,35.0144129,135.7820191,OK,
岩倉忠在寺町,35.019943,135.7673863,OK,
岩倉忠在寺町,35.019943,135.7673863,OK,
西ノ京船塚町1番地,35.0121416,135.7369972,OK,
西ノ京船塚町1番地,35.0121416,135.7369972,OK,
西ノ京船塚町1番地,35.0121416,135.7369972,OK,
西ノ京船塚町1番地,35.0121416,135.7369972,OK,
勧修寺東金ケ崎,34.9668398,135.8092899,OK,
東野八反畑町41番地の4,34.9766918,135.8107724,OK,
吉祥院新田下ノ向町,34.971053,135.7230846,OK,
吉祥院新田下ノ向町,34.971053,135.7230846,OK,
吉祥院新田下ノ向町,34.971053,135.7230846,OK,
吉祥院新田下ノ向町,34.971053,135.7230846,OK,
吉祥院新田下ノ向町,34.971053,135.7230846,OK,
吉祥院新田下ノ向町,34.971053,135.7230846,OK,
吉祥院新田下ノ向町,34.971053,135.7230846,OK,
吉祥院新田下ノ向町,34.971053,135.7230846,OK,
上鳥羽仏現寺町12番地,34.9701854,135.7503216,OK,
東九条下殿田町69番地,34.9781421,135.7573089,OK,
東九条下殿田町69番地,34.9781421,135.7573089,OK,
東九条下殿田町69番地,34.9781421,135.7573089,OK,
東九条下殿田町69番地,34.9781421,135.7573089,OK,
東九条下殿田町69番地,34.9781421,135.7573089,OK,
東九条下殿田町69番地,34.9781421,135.7573089,OK,
西院日照町,35.0015904,135.7242685,OK,
西院日照町,35.0015904,135.7242685,OK,
西院日照町,35.0015904,135.7242685,OK,
西院日照町,35.0015904,135.7242685,OK,
牛ケ瀬車ケ瀬,35.1950471,135.7042942,OK,
大枝東新林町二丁目,34.9681142,135.6748659,OK,
大枝東新林町二丁目,34.9681142,135.6748659,OK,
大枝東新林町二丁目,34.9681142,135.6748659,OK,
大枝東新林町二丁目,34.9681142,135.6748659,OK,
下鳥羽六反長町,34.9341709,135.7523947,OK,
下鳥羽六反長町,34.9341709,135.7523947,OK,
下鳥羽六反長町,34.9341709,135.7523947,OK,
桃山泰長老町,34.9300887,135.7741052,OK,
桃山泰長老町,34.9300887,135.7741052,OK,
花脊八桝町250番地,35.2199422,135.7816221,OK,
花脊八桝町250番地,35.2199422,135.7816221,OK,
京北下宇津町向ヒ山,35.1452786,135.5676592,OK,
京北下宇津町向ヒ山,35.1452786,135.5676592,OK,
京北下宇津町向ヒ山,35.1452786,135.5676592,OK,
京北下宇津町向ヒ山,35.1452786,135.5676592,OK,
京北下宇津町向ヒ山,35.1452786,135.5676592,OK,
京北下宇津町向ヒ山,35.1452786,135.5676592,OK,
京北下宇津町向ヒ山,35.1452786,135.5676592,OK,
京北下宇津町向ヒ山,35.1452786,135.5676592,OK,
太秦中山町29番地,35.0266292,135.6998566,OK,
太秦中山町29番地,35.0266292,135.6998566,OK,
日野船尾2番地,34.9346771,135.8215779,OK,
日野船尾2番地,34.9346771,135.8215779,OK,
小塩町初川口ほか,35.8077356,139.7241874,OK,
雲ケ畑中津川町28番地,35.1271908,135.735517,OK,
雲ケ畑中津川町28番地,35.1271908,135.735517,OK,
雲ケ畑中津川町28番地,35.1271908,135.735517,OK,
花脊八桝町,35.2176449,135.7876499,OK,
静市静原町1172,35.1166016,135.7947633,OK,
静市静原町1172,35.1166016,135.7947633,OK,
静市静原町1172,35.1166016,135.7947633,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
朱雀分木町80番地,34.9895853,135.7415486,OK,
吉祥院石原東之口町2番地,34.9640703,135.7317791,OK,
吉祥院石原東之口町2番地,34.9640703,135.7317791,OK,
岡崎成勝寺町9番地の1,35.0126884,135.780982,OK,
京北周山町上寺田1-1,35.1553091,135.6334164,OK,
京北周山町上寺田1-1,35.1553091,135.6334164,OK,
京北宮町宮野93,35.2044219,135.7204946,OK,
安朱桟敷町23番地,34.9913879,135.8167667,OK,
安朱桟敷町23番地,34.9913879,135.8167667,OK,
安朱桟敷町23番地,34.9913879,135.8167667,OK,
安朱桟敷町23番地,34.9913879,135.8167667,OK,
竹鼻竹ノ街道町91番地,34.9904385,135.8169527,OK,
竹鼻竹ノ街道町91番地,34.9904385,135.8169527,OK,
竹鼻竹ノ街道町91番地,34.9904385,135.8169527,OK,
竹鼻竹ノ街道町91番地,34.9904385,135.8169527,OK,
久多下之町411番地,35.0191879,135.7362016,OK,
久多下之町411番地,35.0191879,135.7362016,OK,
京北塔町中筋浦,35.1784612,135.6594936,OK,
京北比賀江町院谷6,35.1817553,135.6630406,OK,
三軒町65,35.0250522,135.7406573,OK,
田中飛鳥井町40番地,35.0321666,135.7797906,OK,
田中飛鳥井町40番地,35.0321666,135.7797906,OK,
田中飛鳥井町40番地,35.0321666,135.7797906,OK,
下鴨貴船町62番地,35.0425763,135.7679496,OK,
勧修寺西栗栖野町225番地,34.9692544,135.8078632,OK,
勧修寺西栗栖野町225番地,34.9692544,135.8078632,OK,
新町通七条下る東塩小路町590-10,34.9883893,135.7573925,OK,
花園木辻南町12-11,35.0203551,135.7237875,OK,
嵯峨折戸町28番地9,35.0174232,135.6860657,OK,
嵯峨折戸町28番地9,35.0174232,135.6860657,OK,
嵯峨折戸町28番地9,35.0174232,135.6860657,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
"大枝沓掛町14-26,14-27,14-197",34.9749543,135.6614916,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
大枝沓掛町13-6,34.9738222,135.6633692,OK,
河原町通松原上る二丁目富永町344番地,35.0022242,135.7680516,OK,
河原町通松原上る二丁目富永町344番地,35.0022242,135.7680516,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
志摩市大王町船越231番地,34.2656503,136.8602231,OK,
